股票代码,公司全称,年份,行业分类代码,行业分类名称,入口依据,涉农业务名称,涉农业务营业收入,公司营业收入,涉农收入占比,是否存在分部收入重叠,严格样本结论,扩展样本结论,边界样本结论,纳入或剔除理由,当年曾ST_已核实,年末ST_已核实,当年退市整理期_已核实,年报链接,年报主营业务表PDF页序号,利润表PDF页序号,复核状态,口径提示
002688,金河生物科技股份有限公司,2014,,,龙头企业身份核实候选,兽药、兽用疫苗及药物饲料添加剂（扩展下界）,707674875.37,839805806.69,0.8426649,否（兽药投入品使用互斥行业项目；农产品加工仅作上界）,否,是,否,"严格区间=[0.00000000, 0.00000000]，扩展下界=0.84266490，含全部加工混合项的审计上界=0.99740593。",,,,https://static.cninfo.com.cn/finalpage/2015-04-10/1200803492.PDF,19,74,已人工复核（跨年快速核对第十三批E组）,逐年核对官方年报；养殖与屠宰鲜品、原奶与乳制品、液态奶与发酵乳/乳饮料无法完全拆分时保留上下界，其他业务收入和算术残差不得自动当农业收入。 淀粉及联产品/农产品加工业可能含初加工与深加工，未拆分，仅作上界；环保及其他非农业用途排除。
002696,百洋产业投资集团股份有限公司,2014,4.0,渔业,行业分类候选,饲料及饲料原料、水产品加工、可识别养殖/捕捞（扩展口径）,1686182463.23,1780815051.84,0.94685996,否（仅使用同一分行业或分产品维度）,否,是,否,同一披露维度内的农业投入品、水产品加工及可识别直接渔业收入占94.69%，超过50%；教育及其他业务未计入。可识别直接养殖/捕捞收入占2.27%，严格样本为否。,,,,https://static.cninfo.com.cn/finalpage/2015-04-22/1200884142.PDF,15,65,已人工复核（跨年快速核对第八批）,逐年核对官方年报；混合披露收入只作审计上界，不写入正式涉农分子；无法拆分初加工、深加工、贸易或自产/外购时明确标记待核实。
002714,牧原食品集团股份有限公司,2014,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,畜牧养殖,2602676476.34,2604763390.34,0.99919881,否（只取一个分行业或分产品维度；采用保守分子）,是,是,否,直接农业业务的保守收入分子已超过公司营业收入50%；未叠加其他可能符合口径的业务。,,,,https://static.cninfo.com.cn/finalpage/2015-04-27/1200907919.PDF,16,93,已人工复核（跨年快速核对试验）,按公司跨年比较后，逐年核对当年年报业务表与利润表；未复制相邻年份数值。
300087,安徽荃银高科种业股份有限公司,2014,1.0,农业,行业分类候选,水稻、小麦、玉米、瓜菜、棉花、油菜种子,440352967.23,469022777.13,0.93887331,否（同一分产品维度内求和）,是,是,否,仅合计当年年报明确列示的种子产品收入，已超过合并营业收入50%；未计订单粮食、青贮、农批市场、农机农化、服务及含义不清的其他项。,,,,https://static.cninfo.com.cn/finalpage/2015-04-23/1200896083.PDF,17,74,已人工复核（跨年快速核对第四批）,逐年核对官方年报分产品收入；仅用明确种子项目的保守分子，不复制相邻年度。
300143,盈康生命科技股份有限公司,2014,1.0,农业,行业分类候选,自产食用菌鲜品，其他业务只作扩展上界,307172426.53,307842534.93,0.99782321,产品项目互斥；不叠加行业、地区维度，审计其他业务仅作上界,是,是,否,自产鲜品食用菌属于直接农业；2015年干菇为自产鲜菇脱水初加工，仅进入扩展下界；经销商品及医疗业务排除。,,,,https://static.cninfo.com.cn/finalpage/2015-04-24/1200898448.PDF,16,60,已人工复核（跨年快速核对第二十批Y组）,逐年核对官方年报；主营转型按公司—年份处理；混合业务无法可靠拆分时只保留上下界，正式分子留空，不按名称或原料采购推算。 沿用v31原值；待核实不插值、不复制相邻年份 审计其他业务未拆，只作上界。
300189,海南神农种业科技股份有限公司,2014,1.0,农业,行业分类候选+龙头企业身份核实候选,杂交水稻、玉米、棉花、蔬菜及其他种子,266096600.0,301602338.43,0.88227632,否（同一分产品维度内求和）,是,是,否,明确种子产品收入已超过合并营业收入50%，未计农化、粮食、房屋、供应链等项目。,,,,https://static.cninfo.com.cn/finalpage/2020-01-07/1207233017.PDF,21,82,已人工复核（跨年快速核对第五批）,逐年核对官方年报分产品收入，业务转型年份按当年实际口径判定。
300313,新疆天山畜牧生物工程股份有限公司,2014,3.0,畜牧业,行业分类候选,自产冻精/胚胎、牛奶、自产活畜及代牧；牛羊初加工（扩展）,64483455.87,121943044.66,0.52879979,否（产品维度；进口冻精和可识别进口活畜贸易排除，上界不写入正式分子）,是,是,否,畜牧育种产品按自产/服务与进口贸易拆分；无法拆分的活畜、种畜或冻精仅进入上界。,,,,https://static.cninfo.com.cn/finalpage/2015-03-28/1200755628.PDF,17,69,已人工复核（跨年快速核对第十二批D组）,逐年核对官方年报；纤维板/人造板、园林工程、租摆和贸易不计入初加工；自产育种与外购或进口混合且跨门槛时保留上下界。 2018不在v20该公司待复核入口、2022逐公司行业分类仍缺；均不外推。本年上下界不能唯一确定门槛归属。
600097,上海开创国际海洋资源股份有限公司,2014,4.0,渔业,行业分类候选,海洋捕捞（严格=扩展）；罐头食品/鱼罐头深加工排除,825661377.66,831010886.69,0.99356265,否（只使用同一分行业维度，不与分产品或分地区收入相加）,是,是,否,严格及扩展Decimal高精度门槛计算值=0.99356264867803641793948156729893634457603714500863。食品加工深加工排除金额=0.00元；渔货贸易和海上运输亦已排除。,,,,https://static.cninfo.com.cn/finalpage/2015-04-30/1200946634.PDF,8,33,已人工复核（跨年快速核对第十一批C组）,逐年核对官方年报；只使用营业收入或主营业务收入列，不使用营业成本列；同一维度计算并排除贸易、深加工及其他非涉农收入。 比例门槛采用Decimal 50位精度计算；文本值为高精度计算值，不表示无限精度小数
600108,甘肃亚盛实业(集团)股份有限公司,2014,1.0,农业,行业分类候选+龙头企业身份核实候选,农业种植,1788063222.47,2244848820.55,0.79651833,否（仅使用同一分行业维度）,是,是,否,同一分行业维度的直接农业收入超过合并营业收入50%；未叠加产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2015-04-24/1200900635.PDF,9,55,已人工复核（跨年快速核对第六批）,逐年核对当年官方年报分行业营业收入和合并利润表；严格、扩展口径分别计算，不跨披露维度相加。
600195,中牧实业股份有限公司,2014,,,龙头企业身份核实候选,生物制品、兽药/化药、饲料等农业投入品（扩展）,2277338392.81,4035441262.62,0.56433442,否（同一分产品维度加总；单列贸易收入全部排除）,否,是,否,生物制品、兽药/化药和饲料属于农业投入品；贸易为互斥单列产品，不计入。,,,,https://static.cninfo.com.cn/finalpage/2015-03-24/1200732413.PDF,14|15,55,已人工复核（跨年快速核对第十四批G组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 2022逐公司行业分类仍待核实，不影响本年年报收入复核。
600257,大湖健康产业股份有限公司,2014,4.0,渔业,行业分类候选,水产品养殖（年报分行业‘农业’）,462151020.71,676466196.42,0.68318421,否（只使用同一分行业维度，不与分产品或分地区收入相加）,是,是,否,农业分行业Decimal高精度门槛计算值=0.68318420514698214696639105714325414126064218095908；沿用已核实2023年的水产品养殖口径。非涉农健康产业收入全部排除。,,,,https://static.cninfo.com.cn/finalpage/2015-04-29/1200936245.PDF,9,37,已人工复核（跨年快速核对第十一批C组）,逐年核对官方年报；只使用营业收入或主营业务收入列，不使用营业成本列；同一维度计算并排除贸易、深加工及其他非涉农收入。 比例门槛采用Decimal 50位精度计算；文本值为高精度计算值，不表示无限精度小数
600265,云南景谷林业股份有限公司,2014,2.0,林业,行业分类候选,林木销售；林板、木材及林化初加工（扩展口径）,92824141.5,95927290.65,0.96765103,否（仅使用同一分产品或明确交易收入；不跨维度相加）,否,是,否,严格口径占0.00%，未达50%；同一维度加入初加工和农业投入品后占96.77%，纳入扩展样本。林木销售计入直接林业；林板/木材和松香、松节油等林化初加工计入扩展口径；能源、租赁、林地使用权及固定资产处置不计入。,是,是,,https://static.cninfo.com.cn/finalpage/2015-04-25/1200906399.PDF,11,57,已人工复核（跨年快速核对第十批）,逐年核对官方年报；扩展口径只计可识别初加工或农业投入品，排除贸易、熟食、成品羽绒、餐饮、殡葬、能源和资产处置。
600354,甘肃省敦煌种业集团股份有限公司,2014,1.0,农业,行业分类候选+龙头企业身份核实候选,种子,852627126.91,1255860454.79,0.67891868,否（仅使用同一分行业维度）,是,是,否,种子收入占67.89%，达到50%严格门槛；食品与贸易、棉花、果蔬及其他业务均未用于放大分子。,,,,https://static.cninfo.com.cn/finalpage/2015-03-20/1200720215.PDF,11,43,已人工复核（跨年快速核对第九批）,逐年核对官方年报同一分行业维度和合并利润表；扩展口径只加入农业投入品，不计批零、食品贸易、香料、棉花、果蔬或其他非直接农业业务。
600371,万向德农股份有限公司,2014,1.0,农业,行业分类候选,种子行业,425540609.24,438199300.97,0.97111202,否（只取一个分行业或分产品维度；采用保守分子）,是,是,否,直接农业业务的保守收入分子已超过公司营业收入50%；未叠加其他可能符合口径的业务。,,,,https://static.cninfo.com.cn/finalpage/2015-04-11/1200812452.PDF,10,41,已人工复核（跨年快速核对试验）,按公司跨年比较后，逐年核对当年年报业务表与利润表；未复制相邻年份数值。
600438,通威股份有限公司,2014,,,龙头企业身份核实候选,饲料及兽药（下界）；农牧业务（上界）,14278265338.47,15408930605.22,0.92662273,否（同一产品/行业层级设上下界，不跨维度重复相加）,否,是,否,"严格区间[0, 0.0667504830212917227772352487007003589063049012959464179321542]；扩展区间[0.926622729654777558100109889956764837037145689439739543062421, 0.993373212740966711180602875039053845326303106809806631386399]。水产养殖可属严格口径，但与食品加工混合，故仅作严格上界；光伏、能源及化工全部排除。",,,,https://static.cninfo.com.cn/finalpage/2015-03-31/1200766033.PDF,12,44,已人工复核（跨年快速核对第十四/十五批H组）,逐年核对官方年报；农业投入品下界只加同层级明确产品；乳品混合初深加工时保留上下界，内部原奶不重复，能源、食品深加工和模糊其他收入不自动纳入。 v23主营业务页55为公司概况误命中；本批回到官方年报主营业务表PDF页12核值。
600467,山东好当家海洋发展股份有限公司,2014,4.0,渔业,行业分类候选+龙头企业身份核实候选,水产养殖、捕捞,580822837.78,881254604.83,0.6590863,否（仅使用同一分行业维度）,是,是,否,同一分行业维度的直接农业收入超过合并营业收入50%；未叠加产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2015-04-25/1200906321.PDF,15,58,已人工复核（跨年快速核对第六批）,逐年核对当年官方年报分行业营业收入和合并利润表；严格、扩展口径分别计算，不跨披露维度相加。
600540,新疆赛里木现代农业股份有限公司,2014,1.0,农业,行业分类候选,分行业农业收入（扩展口径）,560439246.17,1103264980.96,0.50798245,否（扩展分子仅取同一分行业农业收入，不混入分产品或商贸收入）,否,是,否,严格口径0；分行业农业收入占50.80%。2014年原产品口径48.61%已更正为分行业农业口径50.798245%，避免混入商贸维度。,,,,https://static.cninfo.com.cn/finalpage/2015-04-17/1200848995.PDF,15,51,已人工复核（跨年快速核对第十一批A组）,逐年核对官方年报；只使用营业收入或主营业务收入列，不使用营业成本列；同一维度计算并排除贸易、深加工及其他非涉农收入。 2022逐公司行业分类及该公司2022公司—年份入口仍待核实；本批不外推新增。
