股票代码,公司全称,年份,行业分类代码,行业分类名称,分类标准口径,业务类别指纹,口径调整勾选,业务重大变化勾选,年报链接,年报主营业务表PDF页序号,当前复核状态,上一候选年份,与上一候选年文本相似度,业务类别指纹Jaccard,行业代码是否变化,是否跨分类标准,公司名称是否变化,年份是否连续,建议复核路径,分流原因
601118,海南天然橡胶产业集团股份有限公司,2018,1.0,农业,证监会2012年修订版,贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927658.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.567505,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
601118,海南天然橡胶产业集团股份有限公司,2019,1.0,农业,证监会2012年修订版,贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927659.PDF,18,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.446734,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
601118,海南天然橡胶产业集团股份有限公司,2020,1.0,农业,证监会2012年修订版,贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927649.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.384818,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
601118,海南天然橡胶产业集团股份有限公司,2021,1.0,农业,证监会2012年修订版,林业|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927646.PDF,14,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.333993,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
601118,海南天然橡胶产业集团股份有限公司,2023,1.0,农业,中国上市公司协会2023版,林业|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927665.PDF,15,已人工复核（第四批）,2021,0.245034,1.0,否,是,否,否,标准人工复核,文本和业务类别相似度分流；候选年份不连续，不能视为插值
603477,乐山巨星农牧股份有限公司,2020,3.0,畜牧业,证监会2012年修订版,兽药|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-04-01/1209566974.PDF,22,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
603477,乐山巨星农牧股份有限公司,2021,3.0,畜牧业,证监会2012年修订版,兽药|医药|生猪|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2022-03-12/1212548991.PDF,19,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.452867,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
603477,乐山巨星农牧股份有限公司,2023,3.0,畜牧业,中国上市公司协会2023版,兽药|医药|生猪|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-03-23/1219388580.PDF,19,已人工复核（第四批）,2021,0.643266,1.0,否,是,否,否,快速表格核对,文本和业务类别相似度分流；候选年份不连续，不能视为插值
605296,云南神农农业产业集团股份有限公司,2021,3.0,畜牧业,证监会2012年修订版,屠宰肉制品|生猪|种子|饲料,未定位,不适用,https://static.cninfo.com.cn/finalpage/2022-04-22/1213029462.PDF,24,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
605296,云南神农农业产业集团股份有限公司,2023,3.0,畜牧业,中国上市公司协会2023版,屠宰肉制品|生猪|畜牧其他|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-04-26/1219837411.PDF,29,已人工复核（第四批）,2021,0.350915,0.6,否,是,否,否,标准人工复核,文本和业务类别相似度分流；候选年份不连续，不能视为插值
